created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 27 15:11:58 +0000 2023;1717922090270285987;"Selamat untuk Kampung Susun Akuarium dan semua pihak yang terlibat. Ini buah dari kolaborasi, keren 😎 Kata kolaborasi jadi ingat ex Gub DKI @anies";0;0;0;0;in;605102893;1717922090270285987;VandaArie;https://twitter.com/VandaArie/status/1717922090270285987
Fri Oct 27 15:11:39 +0000 2023;1717922012109193629;"AMIN ( Anies-Muhaimin ) paslon Presiden yang anti korupsi dan tegaklurus dengan rakyat #AMINTegakLurusRakyat #AniesMuhaimin2024  @cakimiNOW  @DPP_PKB https://t.co/Ra7fDJxznf";0;0;0;0;in;1652228118609027072;1717922012109193629;AKHMADZAEN51940;https://twitter.com/AKHMADZAEN51940/status/1717922012109193629
Fri Oct 27 15:11:24 +0000 2023;1717921948469276751;"Tapi mohon jangan diganti makna: (Di)piting -&gt  (di)rangkul Gusur -&gt  geser Dinasti -&gt  lain KK.  Nepotisme -&gt  pilihan rakyat Ada usul selainnya ? 😄😄😄  Jika Jadi Presiden, Anies Ingin Tambah Kosakata Bahasa Indonesia Jadi 250 Ribu  https://t.co/GsrnaF6nSn";0;2;0;9;in;1603568274985213952;1717921948469276751;PramukhtikoS;https://twitter.com/PramukhtikoS/status/1717921948469276751
Fri Oct 27 15:05:50 +0000 2023;1717920545491255400;"@musniumar Anies kan bkn kader partai";0;1;0;1;in;130762159;1717898821190181010;zhaqirhussein;https://twitter.com/zhaqirhussein/status/1717920545491255400
Fri Oct 27 15:05:35 +0000 2023;1717920483331756091;"@tempodotco Cuti bagi ayah untuk temani istri melahirkan. Di Jakarta Gubernur Anies sudah jalankan kebijakan itu, berikan cuti sebulan kepada PNS DKI temani istri melahirkan. Setuju tidak AMIN perluas kebijakan ini untuk Indonesia?  Ini udah fakta di realisasikan di Jakarta https://t.co/KfwjemOr5h";0;0;0;3;in;1619908850425171970;1717699663833510106;masakanrasako;https://twitter.com/masakanrasako/status/1717920483331756091
Fri Oct 27 15:05:12 +0000 2023;1717920386074231143;"@voiceofpkb @aniesbaswedan @cakimiNOW Mantap AMIN .. KAMI SIAP membangun jalan kemenangan 2024 Anies dan Gus Muhaimin";0;0;0;0;in;1686262019211816960;1717873347932119193;Zainuddin694745;https://twitter.com/Zainuddin694745/status/1717920386074231143
Fri Oct 27 15:05:01 +0000 2023;1717920342042345652;"@pinkeunbins Yoi Ais, Pak Anies adalah Nakama ✊👒🏴‍☠️ https://t.co/rSK9mtenXS";0;0;0;0;in;1687317020898136064;1717904954361606567;arbendooot;https://twitter.com/arbendooot/status/1717920342042345652
Fri Oct 27 15:04:53 +0000 2023;1717920309628805435;"@Arie_Kriting Jujur aja klo mahfud yg jd Capres dan wakil nya GP mungkin better yah. Tp toh mahfud jg tenggelam di kabinet skrg stlh viral goyang ubur-ubur waktu covid -19 baru masuk.  Jd klo pertanyaannya anies ato mahfud sih gw cenderung ke anies yha";0;1;0;175;in;83540564;1717911777428828383;Jetcoztr;https://twitter.com/Jetcoztr/status/1717920309628805435
Fri Oct 27 15:04:51 +0000 2023;1717920300158066903;"@AyaniMel Mending Di pimpin Gibran darpada Anies yg kebihan bayar Mulu.. 🤣🤣🤣";0;0;0;1;in;733195976;1717917431908430079;Arietakduts;https://twitter.com/Arietakduts/status/1717920300158066903
Fri Oct 27 15:04:49 +0000 2023;1717920290418921628;"@BangPino__ Pak Anies dan gus Muhaimin wajahnya menggembirakan bukan menakutkan #AniesMuhaimin2024";0;0;0;1;in;1235236073615142912;1717819440774131932;ita_imam;https://twitter.com/ita_imam/status/1717920290418921628
Fri Oct 27 15:04:47 +0000 2023;1717920281535340577;"@Alifindo2 @lhayesno Wkwk klo anies yg menang baru dia kalah..";0;0;0;0;in;1232191755870593025;1717557522259992601;ZonaMerah69;https://twitter.com/ZonaMerah69/status/1717920281535340577
Fri Oct 27 15:04:46 +0000 2023;1717920280080007550;"Sudah ada, pak ANIES   Anies imin juga memasukkan ini di visi misinya  Di poin ((kedaulatan air)) https://t.co/jbbh3I9uKF";0;1;1;8;in;1713265779234549760;1717920280080007550;ImaIsBack;https://twitter.com/ImaIsBack/status/1717920280080007550
Fri Oct 27 15:04:11 +0000 2023;1717920132192981347;"@wahidfoundation Orang cerdas pasti pilih anies untuk Ri 1 https://t.co/k9XnXVmgzk";0;9;0;9;in;1677312964871823363;1717854036643475784;maulanaidrus73;https://twitter.com/maulanaidrus73/status/1717920132192981347
Fri Oct 27 15:04:11 +0000 2023;1717920130565648793;"@officialinews_ Tetap pilih Anies Muhaimin (AMIN)";0;0;0;0;in;443815679;1717903986844398020;sumitroahmad;https://twitter.com/sumitroahmad/status/1717920130565648793
Fri Oct 27 15:03:51 +0000 2023;1717920048151728623;"@Generasi_MudaNU AMIN Rekam Jejak nya The Best";0;0;0;0;in;1028971205800292352;1717792246756717047;Anies_Perubahan;https://twitter.com/Anies_Perubahan/status/1717920048151728623
Fri Oct 27 15:03:44 +0000 2023;1717920017990459526;"Survei Indikator: Prabowo-Gibran Ungguli Capres-Cawapres Lain (2-10 Oktober 2023)  Prabowo-Gibran 37,5 Persen Ganjar-Mahfud MD 32,2 Persen Anies-Muhaimin 22,7 Persen Tidak Tahu/ Tidak Jawab 7,7 Persen  Eranya Anak Muda Memimpin AyahBowo MasGibran  #partaigolkar #golkarprabowo… https://t.co/5quFJLxiry";0;0;24;20;in;721898354502930433;1717920017990459526;golkarpedia;https://twitter.com/golkarpedia/status/1717920017990459526
Fri Oct 27 15:03:40 +0000 2023;1717920001242624371;"@Paltiwest Eep itu temen deketnya Anies .";0;0;0;5;in;1575799515105603584;1717823868889669858;prwajj;https://twitter.com/prwajj/status/1717920001242624371
Fri Oct 27 15:03:17 +0000 2023;1717919907126624723;"Anies-Muhaimin Capres Cawapres Anti KKN, Tegak Lurus, Berjiwa Pemimpin  #AMINTegakLurusRakyat #AniesMuhaimin2024  @cakimiNOW @DPP_PKB https://t.co/aEJo8UaYuV";0;0;0;1;in;1676952372445339649;1717919907126624723;abymaheer27;https://twitter.com/abymaheer27/status/1717919907126624723
Fri Oct 27 15:03:16 +0000 2023;1717919902273864097;"@Arie_Kriting Suka pak Mahfud tapi gak suka capresnya  Suka pak Anies tapi gak suka cawapresnya  Suka pak prabowo tapi gk suka cawapresnya   Bingung nihh milih siapa";2;1;4;8;in;2854291208;1717911777428828383;budakuang;https://twitter.com/budakuang/status/1717919902273864097
Fri Oct 27 15:03:07 +0000 2023;1717919865141649839;"Anies Silaturahmi ke Pesantren Warisan Sahabat Kakeknya #AniesBaswedan https://t.co/lrYIv8hVFu";0;0;1;0;in;79130206;1717919865141649839;jpnncom;https://twitter.com/jpnncom/status/1717919865141649839
Fri Oct 27 15:03:00 +0000 2023;1717919834003128635;"@tribunnews pasangan ini sebenarnya kerjasama dg pasangan ganjar, intinya untuk menjegal anies.";0;0;0;0;in;986583501788004353;1717799084956991501;AhmadZa07965163;https://twitter.com/AhmadZa07965163/status/1717919834003128635
Fri Oct 27 15:02:54 +0000 2023;1717919808040399099;"@yusuf_dumdum strategi kampanye sdh mentok, jd cara.y ingin menurunkan elektabilitas jokowi,, tapi lupa klw org yg benci jokowi akan ke kubu anies..😅😂😂";0;1;0;0;in;1697474763604873216;1717907895764074596;jader_studio;https://twitter.com/jader_studio/status/1717919808040399099
Fri Oct 27 15:02:47 +0000 2023;1717919778973827359;"Anti Korupsi, Tegak Lurus, Berjiwa Pemimpin #AMINTegakLurusRakyat #AniesMuhaimin2024  Amin Anies Muhaimin❤️🇮🇩❤️ https://t.co/w6REMZ3Ivw";0;0;0;1;in;1668607158114750464;1717919778973827359;IKAMULYANA60440;https://twitter.com/IKAMULYANA60440/status/1717919778973827359
Fri Oct 27 15:02:38 +0000 2023;1717919743716565442;"https://t.co/wbg2gSIgCx  Anies Baswedan bersama Muhaimin Iskandar merupakan garda terdepan persatuan antar umat beragama di Indonesia.  #AniesMuhaimin2024";0;0;0;0;in;1697538249504501760;1717919743716565442;pikiranlugu;https://twitter.com/pikiranlugu/status/1717919743716565442
Fri Oct 27 15:02:08 +0000 2023;1717919615983206417;"@aniesbaswedan @ElfizaEnny @cakimiNOW @NasDem @PKSejahtera @DPP_PKB Pa haji Anies, aqoh juga punya videonya 🫣 https://t.co/zxU5qUrzMA";0;0;0;0;in;967179511216332800;1717797661594825092;Abrisamalimustf;https://twitter.com/Abrisamalimustf/status/1717919615983206417
Fri Oct 27 15:01:51 +0000 2023;1717919544206148031;"@Dennysiregar7 Yang menang Anies, biar pd berantem sm bocil, sandiwara pun ga ngaruh.";0;0;0;0;in;1604133775428169728;1717750796635275657;DodiSyahruddin;https://twitter.com/DodiSyahruddin/status/1717919544206148031
Fri Oct 27 15:01:27 +0000 2023;1717919445702914520;"@detikcom mantap pak anies lanjutkan";0;0;0;1;in;1599738079103037447;1717559206755057681;sgomang_ujang;https://twitter.com/sgomang_ujang/status/1717919445702914520
Fri Oct 27 15:00:37 +0000 2023;1717919236239343737;"Tanda tanda kegagalan pak lurah: Gagal menjegal Anies Gagal membuat 3 periode dan akan diikuti kegagalan anaknya ?!";0;1;1;14;in;2866791044;1717919236239343737;ekagumilars;https://twitter.com/ekagumilars/status/1717919236239343737
Fri Oct 27 15:00:34 +0000 2023;1717919220602916956;"@SaulGoodManIndo @NdrewsTjan @AnthonyLee89899 @jokowi Terus mau pilih anies cak imin 🤔";0;0;0;0;in;133528752;1717780915848675537;halfdevvil;https://twitter.com/halfdevvil/status/1717919220602916956
Fri Oct 27 15:00:22 +0000 2023;1717919169524715922;"@Generasi_MudaNU Saya NU, cara saya menghormati NU ya pilih kader asli NU. Lucu aja kalau sy pilih calon dr Banteng atau Garuda. Justru saat inilah ada rasa kebanggaan sbg warga NU dgn mndukung Gus Imin yg akan jd pasangan dwitunggal bersama Capres Pak Anies.";0;0;1;9;in;2602876020;1717792246756717047;MohammadDayatS;https://twitter.com/MohammadDayatS/status/1717919169524715922
Fri Oct 27 15:00:12 +0000 2023;1717919130060538231;"@netizenid_ @Trending_Issue Iya parah ini yg komen2 baper benar dan melebar ke mana2. Pdhl Kiky roasting Anies lbh sadis, Kaesang jg sering diroasting. Tdk dicut. Kiky bersuara apa adanya kok malah dituduh macam2. Dikira cari dan bikin materi itu gampang";0;1;0;2;in;2600775367;1717730660394365356;diane1556xj;https://twitter.com/diane1556xj/status/1717919130060538231
Fri Oct 27 15:00:10 +0000 2023;1717919121000763880;"@voiceofpkb Maju terus Gus Imin bersama Anies untuk Indonesia yang lebih baik #AMINTegakLurusKeRakyat";0;0;1;1;in;758682426918920192;1717883644684181507;AwasAdaEly1;https://twitter.com/AwasAdaEly1/status/1717919121000763880
Fri Oct 27 14:59:43 +0000 2023;1717919006143992198;"@Arie_Kriting Pilih pak anies terpaksa karena Yg satu Banteng yg satu Pak Lurah.. Gda opsi lain selain AMIN.. Males banget";0;0;1;40;in;1709556255315152896;1717911777428828383;harto77122558;https://twitter.com/harto77122558/status/1717919006143992198
Fri Oct 27 14:58:52 +0000 2023;1717918793404739747;"BPK @aniesbaswedan  @cakimiNOW  adalah capres &amp  cawapres Harapan Rakyat yg inginkan perubahan indonesia Berkeadilan &amp  makmur untuk semua. Kemenangan BPK #Amin adalah kemenangan Rakyat semua. Krn rakyat pndkung  #Amin percaya, rekam jejak PK Anies di JKT, TDK diskriminatif";0;0;0;0;in;829306199451508736;1717918793404739747;fadli83809632;https://twitter.com/fadli83809632/status/1717918793404739747
Fri Oct 27 14:58:33 +0000 2023;1717918715784966151;"@ch_chotimah2 @psi_id @ganjarpranowo @mohmahfudmd Sudahlah jgn saling serang, akan kontra produktif dgn Ganjar nanti. Klo aku sih asal bukan Anies aja pemenangnya";0;0;0;0;in;1600729423791423491;1717895628926398656;KiWahyukusuma;https://twitter.com/KiWahyukusuma/status/1717918715784966151
Fri Oct 27 14:58:22 +0000 2023;1717918666509971675;"Bang Ramzi: Pak Anies memiliki idealisme yg tinggi, jd saya katakan No kalau Pak Anies jadi Presiden akan disetir oleh Partai.  #AMINAjaDulu #AniesMuhaimin2024   https://t.co/nqEcsxqMz2";0;1;0;0;in;1147734859655237632;1717208149634289758;jusufreis;https://twitter.com/jusufreis/status/1717918666509971675
Fri Oct 27 14:58:09 +0000 2023;1717918611548131706;"@lin_conil @RizalIsaNst Mantab yang lain pendukungnya masih cakar cakaran pendukung AMIN Salawatan bersama Pak Anies InsyaAllah Allah Ridho 🤲🤲🤲";0;0;0;1;in;1345716893512990722;1717885756591767987;obor2150;https://twitter.com/obor2150/status/1717918611548131706
Fri Oct 27 14:58:08 +0000 2023;1717918608259793223;"@geloraco 6. Bacaan ke-4 Pemilu berjalan normal, tapi oligarki berada di kubu PDIP dan Prabowo. Katakan suara Anies di TPS banyak/menang. Namun oligarki gak suka.Anies. Maka.Anies akan.dijegal, dicurangi. Yg menang bisa Ganjar atau Prabowo yg penting didukung rezim + konconya.";0;0;0;0;in;339436825;1717909239296053464;JJ_tilu;https://twitter.com/JJ_tilu/status/1717918608259793223
Fri Oct 27 14:58:04 +0000 2023;1717918591696437459;"@Generasi_MudaNU Aminkan aja dulu biar Anies sama Gus Imin yang pimpin Indonesia 2024";0;0;0;0;in;4443298093;1717792246756717047;AriefSukandar3;https://twitter.com/AriefSukandar3/status/1717918591696437459
Fri Oct 27 14:57:59 +0000 2023;1717918571844788329;"@UmarSyadatHsb__ Bukannya ini orang yg mengatakan bahwa Anies bakalan tidak dapat tiket Capres shg akan gagal bisa mendaftar di KPU,...oh...ternyata penjilat &amp   buzzarRp pak Lurah.";0;0;0;0;in;518191393;1717587910202204231;antaz345;https://twitter.com/antaz345/status/1717918571844788329
Fri Oct 27 15:11:12 +0000 2023;1717921897151918440;"@voiceofpkb Anies Baswedan/Muhaimin Iskandar luarbiasa";0;0;0;0;in;1621054347709927424;1717883644684181507;munir_hasibuan;https://twitter.com/munir_hasibuan/status/1717921897151918440
Fri Oct 27 15:11:06 +0000 2023;1717921871709327767;"@jimmiejimmies @KangManto123 🤣🤣🤣🤣🤣🤣 250.000 yow.....   Bayangin aja gegar budaya masy Indonesia tiba2 harus merubah tatanan berbahasa bertutur, seketika..krn  diatur pemerintah Anies. Apa bahasa skrg belum memadai gitu?   Ga ada urusan yg lebih penting ?";0;0;0;0;in;1258268099272257536;1717820512267801017;TjakiBoeri;https://twitter.com/TjakiBoeri/status/1717921871709327767
Fri Oct 27 15:10:57 +0000 2023;1717921834795217392;"DKI Sudah.  "Di era Pak Anies-lah Kartu Lansia hadir. Saya teringat kami 2017 Sahabat Lansia Jakbar mengawal untuk Pak Anies segera menerbitkan kartu lansia Jakarta alhamdulillah dituntaskan," kata Tuty di Balai Kota DKI Jakarta, Minggu (16/10/2022). https://t.co/lvOabxIDNK";10;48;528;1592;in;178237411;1717921834795217392;AndiSinulingga;https://twitter.com/AndiSinulingga/status/1717921834795217392
Fri Oct 27 15:10:42 +0000 2023;1717921770446180837;"“Waspada Anies Calon Tunggal Pilpres Batal Jokowi 3 Periode”  https://t.co/z6WBXaJfLq";1;0;0;0;in;1410628619752198146;1717921770446180837;Persuasi_id;https://twitter.com/Persuasi_id/status/1717921770446180837
Fri Oct 27 15:10:32 +0000 2023;1717921730076057883;"@awemany PENGHAMBA ANIES Korban opini Buzzernya Anies  Mereka Ex timsesnya Jkw 2014 Yang di mentori Anies di tampung di staf nonstruktural KEMENDIKBUD Lalu di TGUPP pemda DKI nonstruktural juga dan sekarang mereka menanti jabatan pasca anies presiden Jadi jelaskan tugas mereka selama ini";0;0;0;0;in;3146128576;1717718443775176882;hrrsgrt1602;https://twitter.com/hrrsgrt1602/status/1717921730076057883
Fri Oct 27 15:10:03 +0000 2023;1717921608768393563;"@Arie_Kriting Pak anies dulu lah.. kalo kalah baru ke pak mahfud";0;0;0;0;in;1144161498375155712;1717911777428828383;up2youaja;https://twitter.com/up2youaja/status/1717921608768393563
Fri Oct 27 15:09:56 +0000 2023;1717921578770743350;"Inilah Janji Tiga Capres Prabowo, Ganjar, Anies Baswedan Jika Terpilih Menjadi Presiden   https://t.co/eEvyxIQa3w via @tribunnews";0;0;0;0;in;142305302;1717921578770743350;tribunmedan;https://twitter.com/tribunmedan/status/1717921578770743350
Fri Oct 27 15:09:34 +0000 2023;1717921488383476011;"@Yurissa_Samosir @AdeDhani9 @aking_adit @MuhiqR @NohCeukenohhh @Kang_Toniee @choymarkochoy @chaidar_2000 @Azri_Ardhani @Putri96960977 Tanpa settingan, nampak natural, orang² ngerubungin Pak Anies, feeling sy ini kyaknya tanda² dehh, Anies yang jadi Presiden RI di 2024";1;0;2;14;in;303126089;1717877351361704108;Ukimarz;https://twitter.com/Ukimarz/status/1717921488383476011
Fri Oct 27 15:09:34 +0000 2023;1717921486022045933;"@salimdulu1 Soal penyelesaian masalah itu aku akan milih Pak Anies... (Background dia juga ya di bidang pendidikan ngebantu pemikirannya)";0;0;0;0;in;1146785591691902978;1717900462605869207;mdnightsummer;https://twitter.com/mdnightsummer/status/1717921486022045933
Fri Oct 27 15:09:26 +0000 2023;1717921454195724379;"BAMBANG WIDJOJANTO HADIRI ACARA RELAWAN ANIES BERI SINYAL IKUT TIMSES....‼️  #AkhirTragisFirliBahuri #AkhirTragisFirliBahuri 🆘🆗  https://t.co/NN9u1RktJp";0;1;10;13;in;1355501823864561668;1717921454195724379;Jatayu_45back;https://twitter.com/Jatayu_45back/status/1717921454195724379
Fri Oct 27 15:09:13 +0000 2023;1717921400441491632;"@yusuf_dumdum Pro prabowo anti gibran ke anies... Pro anies anti muhaimin ke ganjar... Pro ganjar anti mahfud ke prabowo... Gitu aja terus sampe pakarnya kaya raya.";0;0;0;0;in;58255617;1717756789209583795;Technospeed;https://twitter.com/Technospeed/status/1717921400441491632
Fri Oct 27 15:08:43 +0000 2023;1717921272758497540;"@DPP_PKB @cakimiNOW Semoga Hajat dan Niat Baik Anies dan Gus Muhaimin terkabul AMIN...";0;0;0;0;in;1686262019211816960;1717882989202530379;Zainuddin694745;https://twitter.com/Zainuddin694745/status/1717921272758497540
Fri Oct 27 15:08:31 +0000 2023;1717921221189517739;"@Arie_Kriting Semakin kuat pilih Anies sih 🥰";0;0;0;13;in;1605134385862541312;1717911777428828383;butyouknowabout;https://twitter.com/butyouknowabout/status/1717921221189517739
Fri Oct 27 15:08:16 +0000 2023;1717921159336104228;"@m_nurfatoni @wahidfoundation dibayar anies berapa pak? Kok dimana2 nimbrung wae? Urusin aja capres yg cuma bisa bacot aja itu";0;0;0;3;in;1154690027294584832;1717854036643475784;oktaviannnnnn;https://twitter.com/oktaviannnnnn/status/1717921159336104228
Fri Oct 27 15:07:23 +0000 2023;1717920936383664215;"@Aqimd @PDemokrat Padahal kenyataan nya Anies waktu di podcast nya Mata Najwa pernah mengungkap kan bahwa: Anies sebelum memilih Cak Imin berkali2 menghubungi para petinggi Demokrat. Tapi tidak di angkat";0;1;0;1;in;1620095016399155206;1717788484990271840;BudiWir92359153;https://twitter.com/BudiWir92359153/status/1717920936383664215
Fri Oct 27 15:07:12 +0000 2023;1717920891584356767;"Aceh Di Lawan😍  @CutSarina5 🙏🙏🙏";0;0;0;0;in;729317768617598977;1717920891584356767;Kadrun_TiSunda;https://twitter.com/Kadrun_TiSunda/status/1717920891584356767
Fri Oct 27 15:06:57 +0000 2023;1717920827923169760;"@salimdulu1 ini yg waktu itu disampein pak anies";0;0;0;1;in;1223180229289529345;1717900462605869207;hbbhqq;https://twitter.com/hbbhqq/status/1717920827923169760
Fri Oct 27 15:05:50 +0000 2023;1717920545491255400;"@musniumar Anies kan bkn kader partai";0;1;0;1;in;130762159;1717898821190181010;zhaqirhussein;https://twitter.com/zhaqirhussein/status/1717920545491255400
Fri Oct 27 15:05:35 +0000 2023;1717920483331756091;"@tempodotco Cuti bagi ayah untuk temani istri melahirkan. Di Jakarta Gubernur Anies sudah jalankan kebijakan itu, berikan cuti sebulan kepada PNS DKI temani istri melahirkan. Setuju tidak AMIN perluas kebijakan ini untuk Indonesia?  Ini udah fakta di realisasikan di Jakarta https://t.co/KfwjemOr5h";0;0;0;3;in;1619908850425171970;1717699663833510106;masakanrasako;https://twitter.com/masakanrasako/status/1717920483331756091
Fri Oct 27 15:05:12 +0000 2023;1717920386074231143;"@voiceofpkb @aniesbaswedan @cakimiNOW Mantap AMIN .. KAMI SIAP membangun jalan kemenangan 2024 Anies dan Gus Muhaimin";0;0;0;0;in;1686262019211816960;1717873347932119193;Zainuddin694745;https://twitter.com/Zainuddin694745/status/1717920386074231143
Fri Oct 27 15:05:01 +0000 2023;1717920342042345652;"@pinkeunbins Yoi Ais, Pak Anies adalah Nakama ✊👒🏴‍☠️ https://t.co/rSK9mtenXS";0;0;0;0;in;1687317020898136064;1717904954361606567;arbendooot;https://twitter.com/arbendooot/status/1717920342042345652
Fri Oct 27 15:04:53 +0000 2023;1717920309628805435;"@Arie_Kriting Jujur aja klo mahfud yg jd Capres dan wakil nya GP mungkin better yah. Tp toh mahfud jg tenggelam di kabinet skrg stlh viral goyang ubur-ubur waktu covid -19 baru masuk.  Jd klo pertanyaannya anies ato mahfud sih gw cenderung ke anies yha";0;1;0;175;in;83540564;1717911777428828383;Jetcoztr;https://twitter.com/Jetcoztr/status/1717920309628805435
Fri Oct 27 15:04:51 +0000 2023;1717920300158066903;"@AyaniMel Mending Di pimpin Gibran darpada Anies yg kebihan bayar Mulu.. 🤣🤣🤣";0;0;0;1;in;733195976;1717917431908430079;Arietakduts;https://twitter.com/Arietakduts/status/1717920300158066903
Fri Oct 27 15:04:49 +0000 2023;1717920290418921628;"@BangPino__ Pak Anies dan gus Muhaimin wajahnya menggembirakan bukan menakutkan #AniesMuhaimin2024";0;0;0;1;in;1235236073615142912;1717819440774131932;ita_imam;https://twitter.com/ita_imam/status/1717920290418921628
Fri Oct 27 15:04:47 +0000 2023;1717920281535340577;"@Alifindo2 @lhayesno Wkwk klo anies yg menang baru dia kalah..";0;0;0;0;in;1232191755870593025;1717557522259992601;ZonaMerah69;https://twitter.com/ZonaMerah69/status/1717920281535340577
Fri Oct 27 15:04:46 +0000 2023;1717920280080007550;"Sudah ada, pak ANIES   Anies imin juga memasukkan ini di visi misinya  Di poin ((kedaulatan air)) https://t.co/jbbh3I9uKF";0;1;1;8;in;1713265779234549760;1717920280080007550;ImaIsBack;https://twitter.com/ImaIsBack/status/1717920280080007550
Fri Oct 27 15:04:11 +0000 2023;1717920132192981347;"@wahidfoundation Orang cerdas pasti pilih anies untuk Ri 1 https://t.co/k9XnXVmgzk";0;9;0;9;in;1677312964871823363;1717854036643475784;maulanaidrus73;https://twitter.com/maulanaidrus73/status/1717920132192981347
Fri Oct 27 15:04:11 +0000 2023;1717920130565648793;"@officialinews_ Tetap pilih Anies Muhaimin (AMIN)";0;0;0;0;in;443815679;1717903986844398020;sumitroahmad;https://twitter.com/sumitroahmad/status/1717920130565648793
Fri Oct 27 15:03:51 +0000 2023;1717920048151728623;"@Generasi_MudaNU AMIN Rekam Jejak nya The Best";0;0;0;0;in;1028971205800292352;1717792246756717047;Anies_Perubahan;https://twitter.com/Anies_Perubahan/status/1717920048151728623
Fri Oct 27 15:03:44 +0000 2023;1717920017990459526;"Survei Indikator: Prabowo-Gibran Ungguli Capres-Cawapres Lain (2-10 Oktober 2023)  Prabowo-Gibran 37,5 Persen Ganjar-Mahfud MD 32,2 Persen Anies-Muhaimin 22,7 Persen Tidak Tahu/ Tidak Jawab 7,7 Persen  Eranya Anak Muda Memimpin AyahBowo MasGibran  #partaigolkar #golkarprabowo… https://t.co/5quFJLxiry";0;0;24;20;in;721898354502930433;1717920017990459526;golkarpedia;https://twitter.com/golkarpedia/status/1717920017990459526
Fri Oct 27 15:03:40 +0000 2023;1717920001242624371;"@Paltiwest Eep itu temen deketnya Anies .";0;0;0;5;in;1575799515105603584;1717823868889669858;prwajj;https://twitter.com/prwajj/status/1717920001242624371
Fri Oct 27 15:03:17 +0000 2023;1717919907126624723;"Anies-Muhaimin Capres Cawapres Anti KKN, Tegak Lurus, Berjiwa Pemimpin  #AMINTegakLurusRakyat #AniesMuhaimin2024  @cakimiNOW @DPP_PKB https://t.co/aEJo8UaYuV";0;0;0;1;in;1676952372445339649;1717919907126624723;abymaheer27;https://twitter.com/abymaheer27/status/1717919907126624723
Fri Oct 27 15:03:16 +0000 2023;1717919902273864097;"@Arie_Kriting Suka pak Mahfud tapi gak suka capresnya  Suka pak Anies tapi gak suka cawapresnya  Suka pak prabowo tapi gk suka cawapresnya   Bingung nihh milih siapa";2;1;4;8;in;2854291208;1717911777428828383;budakuang;https://twitter.com/budakuang/status/1717919902273864097
Fri Oct 27 15:03:07 +0000 2023;1717919865141649839;"Anies Silaturahmi ke Pesantren Warisan Sahabat Kakeknya #AniesBaswedan https://t.co/lrYIv8hVFu";0;0;1;0;in;79130206;1717919865141649839;jpnncom;https://twitter.com/jpnncom/status/1717919865141649839
Fri Oct 27 15:03:00 +0000 2023;1717919834003128635;"@tribunnews pasangan ini sebenarnya kerjasama dg pasangan ganjar, intinya untuk menjegal anies.";0;0;0;0;in;986583501788004353;1717799084956991501;AhmadZa07965163;https://twitter.com/AhmadZa07965163/status/1717919834003128635
Fri Oct 27 14:57:56 +0000 2023;1717918558603366853;"@geloraco Ini skenario kalau seandainya Prabowo Gibran Elektabilitasnya kalah sam Anies 🫣";0;0;1;24;in;1572790830951178243;1717909755669463312;Bayanaka_2020;https://twitter.com/Bayanaka_2020/status/1717918558603366853
Fri Oct 27 14:57:38 +0000 2023;1717918483055526352;"@awemany Hampir 10 thn didepan matamu...elemen itu yv anda maksud bisa mempernaiki indonesia? Bangun...liat kerja Anies do Jakarta... Klu tdk tau..jumpai tu tokoh2 netral disana..banguuunnn";0;0;0;0;in;136525180;1717718443775176882;abififa;https://twitter.com/abififa/status/1717918483055526352
Fri Oct 27 14:57:36 +0000 2023;1717918473819721862;"Di Jalan Roda itu pula Kaesang &amp  Giring &amp  PSI lainnya datang. Lalu bertemu Ib2 bernama Fauziah, Ibu itu ditanya siapa calon Presiden yang akan dipilihnya. Ibu  menjawab:, saya memilih Anies Baswedan. Keriangan Itu Pecah di Jalan Roda (Jarod) Manado. https://t.co/AM3Mc5HD0R";2;23;387;1455;in;1297510664148103168;1717918473819721862;GeiszChalifah;https://twitter.com/GeiszChalifah/status/1717918473819721862
Fri Oct 27 14:57:32 +0000 2023;1717918459500396662;"@NUgarislucu jangan senang dulu, kalau liat ganjar dapat 45.8%, padahal ini hanya survey iseng, klo ganjar tidak menang 1 putaran terpaksa hrs  2 putaran kemungkinan besar suara pendukung anis lari ke prabowo &gt &gt  suara prabowo 30%+anies 23,3% = 53.3%. Tamat sudah. Ganjar hrs menang 1 putaran";0;0;0;3;in;1599861549891751936;1717530725379883185;AntokSDG07;https://twitter.com/AntokSDG07/status/1717918459500396662
Fri Oct 27 14:57:29 +0000 2023;1717918445046812681;"@Trending_Issue Di dunia ini ga ada orang yg mau dibanding2kan. Nah kiky bicara membandingkan anies dan ganjar saat politik lg begini, apa etis. Cukup off the record aja tanpa propaganda di media. Kan jatuhnya masuk politik praktis. Siapapun itu lihat momentnya, mau ajak ribut namanya.";0;0;0;7;in;1584522183992217601;1717730660394365356;dannie_sahaja;https://twitter.com/dannie_sahaja/status/1717918445046812681
Fri Oct 27 14:57:27 +0000 2023;1717918436020637943;"@RomeoWalker19 @aniesbaswedan Wan biji @aniesbaswedan  mau mengalihkan atau ga diulang ulang rakyat asli Indonesia sudah paham Ente itu POLITIK Identitas… Apalagi skrng duet sama Penghianat Gus dur cebol @cakimiNOW  #anies";0;1;2;2;in;1467176001964679171;1717701865482105047;widyasari813;https://twitter.com/widyasari813/status/1717918436020637943
