created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 27 23:09:21 +0000 2023;1718042229133189616;"@Napit61496887 @tvOneNews Ini berarti sebelumnya istrinya gusdur tau kl anaknya mau dukung pak ganjar? Kenapa tetap mau?";0;1;0;0;in;1432313095003656196;1717874226403950884;Go54546963;https://twitter.com/Go54546963/status/1718042229133189616
Fri Oct 27 23:09:12 +0000 2023;1718042190080000111;"@ganjarpranowo Ini yang aku suka dari Pak Ganjar, kalo berkunjung ke daerah ga pernah menginap di hotel, tapi beliau lebih memilih menginap di rumah warga sekitar.";0;0;0;0;in;1714020610270187520;1717908703717040536;salmadhira06;https://twitter.com/salmadhira06/status/1718042190080000111
Fri Oct 27 23:09:01 +0000 2023;1718042145997873377;"@Jayabay19479190 Saya kira ini program bagus. Sperti progras Mas Ganjar skolah berbasis asrama jg saya apresiasi, meski saya tdk mendukung beliau.  Bagi saya untuk memutus rantai kemiskinan hanya ada 1 cara yakni Pendidikan ( ilmu)";0;0;0;0;in;1383301453528244224;1717996611501281685;sukmawijaya91;https://twitter.com/sukmawijaya91/status/1718042145997873377
Fri Oct 27 22:48:56 +0000 2023;1718037088745251060;"@tvOneNews Misal cak iminnya ditaro jdi cawapres ganjar, dia pasti pilih prabowo/anies, gitu aja trus sampe koit ...penyakit hati 😄";0;0;0;0;in;907042412232454144;1717874226403950884;RizqMuhammad3;https://twitter.com/RizqMuhammad3/status/1718037088745251060
Fri Oct 27 22:48:39 +0000 2023;1718037019774058523;"@KataNadiaaa Orang baik pasti memilih orang baik.. yang terbaik.. seperti Yenny Wahid memilih ganjar mahfud👍🏻 https://t.co/o7ihfK79XJ";0;0;0;0;in;1694987613869051904;1717818541909639368;b_splash_yun;https://twitter.com/b_splash_yun/status/1718037019774058523
Fri Oct 27 22:48:30 +0000 2023;1718036981064913323;"@sigitwid Jokowi presiden hebat,dari rakyat utk rakyat. Tp maaf kami beda pilihan dan akan memilih ganjar mahfud. Sbb ganjar-mahfud bukan anak presiden yg di karbit. Ganjar dan mahfud adalah rakyat biasa seperti pak jokowi dan mungkin akan lbh baik utk kelanjutan NKRI. MERDEKA!!!";0;0;0;6;in;1603493747169595393;1717896385037807907;HendryS84858335;https://twitter.com/HendryS84858335/status/1718036981064913323
Fri Oct 27 22:48:25 +0000 2023;1718036961402016112;"@DoankWarto Ganjar lah";0;0;0;0;in;584762239;1716948571772334134;hamka_kd;https://twitter.com/hamka_kd/status/1718036961402016112
Fri Oct 27 22:48:23 +0000 2023;1718036950937198945;"@Dennysiregar7 ternyata jalan berkata lain, jokowi justru condong ke gerindra, jadi si deni dkk buzzer ini kecewa suara harus pecah . andai pdip memasangkan ganjar gibran, yakin deh tuh si desi gak bakal ngomong politik dinasti. dia akan memuja jokowi dan sprti menjilat pantatnya";0;1;1;5;in;599475059;1717895030596304982;sopkepalaikan;https://twitter.com/sopkepalaikan/status/1718036950937198945
Fri Oct 27 22:48:19 +0000 2023;1718036933153374653;"@ganjarpranowo Mantaps ini pak Ganjar dpt dukungan dari mba Yenny Wahid dan sahabat NU Gusdur, merupakan sepirit sendiri..";0;0;0;0;in;1670690979219931136;1717868311793614858;Nagitasantri;https://twitter.com/Nagitasantri/status/1718036933153374653
Fri Oct 27 22:48:17 +0000 2023;1718036925729366440;"@politikindon @okanaRULI @ganjarpranowo @kikysaputrii Kualitas pendukung Ganjar begini doang?";0;0;0;0;in;1566756970321047552;1717530827402170858;hypersolar;https://twitter.com/hypersolar/status/1718036925729366440
Fri Oct 27 22:48:07 +0000 2023;1718036884990160942;"@KataNadiaaa Alhamdulillah mbk Yenny Wahid mendukung Ganjar Pranowo dan Mahfud MD. https://t.co/m2S5KxHOKs";0;0;1;3;in;1327548607319343104;1717818541909639368;ReshtuA;https://twitter.com/ReshtuA/status/1718036884990160942
Fri Oct 27 22:47:55 +0000 2023;1718036834062889405;"@ganjarpranowo Memang paket komplit nih pak Ganjar Pranowo ramah dan humoris";0;0;0;0;in;1684521175635095552;1717908703717040536;Elemaa67;https://twitter.com/Elemaa67/status/1718036834062889405
Fri Oct 27 22:47:51 +0000 2023;1718036815809319086;"@Nikmatul_Sg Bismillah, Ganjar Mahfud presiden dan wakil presiden 2024! Terimakasih supportnya Ibu Yenny Wahid....";0;0;0;0;in;1511437644219117575;1717830743995695615;v_marinta;https://twitter.com/v_marinta/status/1718036815809319086
Fri Oct 27 22:47:34 +0000 2023;1718036745693052937;"@VIVAcoid Sebagai Golput, saya melihat  @yennywahid: Dari prinsipal, dia sangat searah dengan Anies yg pikirannya modern, dari keluarga dia punya sejarah dengan prabowo yg saking hormatnya sama ibunya Yenny sampai Cak Imin kabur.  Ganjar dan PDIP jelas akrab. Yeni adalah denial Nepo baby";0;2;0;0;in;91758662;1718032722869055777;rizahariati;https://twitter.com/rizahariati/status/1718036745693052937
Fri Oct 27 22:47:33 +0000 2023;1718036741737820200;"@ganjarpranowo InsyaAllah SATU PUTARAN PAK GANJAR - MAHMUD  MD. 👍👍👍💪💪💪🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨";0;0;0;0;in;1580891000930992130;1717868311793614858;edanedewek;https://twitter.com/edanedewek/status/1718036741737820200
Fri Oct 27 22:47:28 +0000 2023;1718036720363635143;"@ch_chotimah2 @psi_id @ganjarpranowo @mohmahfudmd Klo anda mendukung Ganjar, fokus saja ke Ganjar.  Tdk perlu menguliti pihak lain" Pesan mas Ganjar kan begitu";0;0;0;0;in;2608642472;1717895628926398656;ningratnian;https://twitter.com/ningratnian/status/1718036720363635143
Fri Oct 27 22:47:28 +0000 2023;1718036719617151078;"@ganjarpranowo Sukses selalu pak Ganjar pranowo semoga apa yang disemogakan tersemogakan";0;0;0;0;in;1701951147374788608;1717908703717040536;anastasia_67143;https://twitter.com/anastasia_67143/status/1718036719617151078
Fri Oct 27 22:47:28 +0000 2023;1718036719172497499;"@Nikmatul_Sg Berbagai golongan orang baik berdatangan mendukung Ganjar Mahfud. Semoga membawa kesuksesan dimasa depan. Terimakasih mbak Yenny Wahid https://t.co/MmvXRnN6GY";0;0;0;0;in;1625350626690617344;1717830743995695615;cika96593434;https://twitter.com/cika96593434/status/1718036719172497499
Fri Oct 27 22:47:07 +0000 2023;1718036632732053968;"@ganjarpranowo Warga Lampung sangat antusias menyambut pak Ganjar Pranowo";0;0;0;0;in;1684441250911637504;1717908703717040536;Wmotti16;https://twitter.com/Wmotti16/status/1718036632732053968
Fri Oct 27 22:46:56 +0000 2023;1718036588444455231;"@Twillight_Loid koreksi: *ke arah pemahaman yg sempit.  Sekarang ? Gw cuman lawanin narasi yg menurut gw gak bener. Secara narasi para pendukung Ganjar nya banyak, jadi otomatis banyak jg yg gw lawan 😂. Bahkan ketika pepeng masih puja puja Gibran (masih walkot), gw sentil juga.";0;1;0;1;in;1107284077843890176;1717877135380275450;surupsrengenge;https://twitter.com/surupsrengenge/status/1718036588444455231
Fri Oct 27 22:46:28 +0000 2023;1718036468671947059;"@ganjarpranowo MasyaAllah semoga selalu dikelilingi orang-orang baik pak Ganjar pranowo";0;0;0;0;in;1704671634257248256;1717908703717040536;RylanF14357;https://twitter.com/RylanF14357/status/1718036468671947059
Fri Oct 27 22:46:23 +0000 2023;1718036446567956787;"@ganjarpranowo Maju terus pak kami siap mendukung pak Ganjar sampai menang";0;0;0;0;in;1684537606141517824;1717821233495175403;jesiccy14;https://twitter.com/jesiccy14/status/1718036446567956787
Fri Oct 27 22:46:13 +0000 2023;1718036407351128389;"Siap laksanakan wasiatnya  mas. Tegak lurus ke Gibran 14 Februari 2024 pilih PDIP dan Ganjar.";0;0;0;0;in;1642120869639225344;1718036407351128389;Mygdwipa;https://twitter.com/Mygdwipa/status/1718036407351128389
Fri Oct 27 22:46:13 +0000 2023;1718036407338565806;"@KataNadiaaa Orang baik pasti pilih orang baik seperti Yenny Wahid mendukung ganjar mahfud👍🏻 https://t.co/xKbApMr5mb";0;0;0;0;in;1694877602706866176;1717818541909639368;starryshi06_;https://twitter.com/starryshi06_/status/1718036407338565806
Fri Oct 27 22:46:12 +0000 2023;1718036402758459821;"@KataNadiaaa Saya makin semangat dukung pak Ganjar . Apalagi mbak Yenny Wahid bergabung juga https://t.co/0WKZSmOacd";0;0;0;0;in;1714064493091680256;1717818541909639368;Novipuspita2023;https://twitter.com/Novipuspita2023/status/1718036402758459821
Fri Oct 27 22:46:11 +0000 2023;1718036397028946277;"@MellisA_An Setelah putri gus dur clearly dukung ganjar apa sampeyan akan tegak lurus di belakang mb yenny @MellisA_An cos kan si david ozora anak kesayangan gus dur katanya";0;1;0;1;in;1704832650937303040;1717424262796148860;BundaD68144;https://twitter.com/BundaD68144/status/1718036397028946277
Fri Oct 27 22:45:58 +0000 2023;1718036343035679180;"@PartaiSocmed Pak Ganjar..... Bagi link dong";0;0;0;0;in;1178934151413518336;1717798207965810949;Zack_Mild;https://twitter.com/Zack_Mild/status/1718036343035679180
Fri Oct 27 22:45:54 +0000 2023;1718036327541965284;"@ganjarpranowo Seru pastinya Bercerita bersama pak Ganjar yang humoris";0;0;0;0;in;1684537606141517824;1717908703717040536;jesiccy14;https://twitter.com/jesiccy14/status/1718036327541965284
Fri Oct 27 22:45:54 +0000 2023;1718036327332254138;"@Uki23 Garji garbeh  Ganjar siji ganjar kabeh....  Ingat ya mas uki, ojo lali... Keteguhan hati itu penting dan diatas segala2nya....  Diinget sampai cucu2 qta nanti.";0;0;0;1;in;1561855115639660544;1717970625409815015;HantonoYuli;https://twitter.com/HantonoYuli/status/1718036327332254138
Fri Oct 27 22:45:50 +0000 2023;1718036309426815448;"@Nikmatul_Sg Bersama Yenny Wahid kita dukung terus Ganjar Mahfud";0;0;0;0;in;1503949799909113859;1717830743995695615;rindulll;https://twitter.com/rindulll/status/1718036309426815448
Fri Oct 27 22:45:44 +0000 2023;1718036283900207466;"@tvOneNews DUKUNGAN YENI KE GANJAR KARENA ADA PAK MAHFUD, COBA KALAU GK ADA PROF MAHFUT PASTINYA DUKUNG PRABOWO, SAUDARA INGAT SIAPA KRONI"YG MELENGSERKAN GUSDUR???? TERMASUK MBOK NDEWOR MONCONG PUTIH, SALAMAN SAMA GUSDUR AJA  GK MAU KAN???";0;0;0;0;in;1477579557653778433;1717874226403950884;ngalorngidul76;https://twitter.com/ngalorngidul76/status/1718036283900207466
Fri Oct 27 22:45:41 +0000 2023;1718036273720607067;"@ganjarpranowo Makasih juga pak Ganjar sdh mau menginap di rumah warga di Lampung, bapak memang TOP dech...";0;0;0;0;in;1670690979219931136;1717908703717040536;Nagitasantri;https://twitter.com/Nagitasantri/status/1718036273720607067
Fri Oct 27 22:45:39 +0000 2023;1718036262085656589;"@ganjarpranowo Sehat selalu pak Ganjar, dukung produk Indonesia";0;0;0;0;in;1701178754167721984;1717821233495175403;moyzaira55;https://twitter.com/moyzaira55/status/1718036262085656589
Fri Oct 27 22:45:35 +0000 2023;1718036247715946841;"@Mbahhardiman @KakekHalal Otak lu itu yg perlu di asah, pemenuhan gizi itu bkn menghrapkn pemberian, bgai mana mau baik klau cm mghrao di beri santunan, usaha kerja. Dasar jiwa pengemis, minta " tERUS yg ada di otak nya.";0;0;0;1;in;1347818596131459072;1717779603702603992;Arya010787;https://twitter.com/Arya010787/status/1718036247715946841
Fri Oct 27 22:45:33 +0000 2023;1718036237137932318;"@ch_chotimah2 @psi_id @ganjarpranowo @mohmahfudmd Lah kan psi udh dukung Ganjar di awal tapi ganjar bilang Psi partai opo , sedangkan Prabowo datang dengan tulus ya jelas dong psi lebih ke Prabowo";0;0;0;1;in;1600810782144729088;1717895628926398656;stvenborges;https://twitter.com/stvenborges/status/1718036237137932318
Fri Oct 27 22:45:25 +0000 2023;1718036203281530913;"@Melihat_Indo @ganjarpranowo @mohmahfudmd Mbak Yenny Wahid, Nahdliyyin dan Gusdurian merapatkan barisan mendukung Ganjar Mahfud. https://t.co/lRgcnLlLDA";0;0;0;0;in;1625350626690617344;1717826893150560583;cika96593434;https://twitter.com/cika96593434/status/1718036203281530913
Fri Oct 27 22:45:24 +0000 2023;1718036201759027250;"@ganjarpranowo Mantap banyak orang yang mendukung pak Ganjar dan Mahfud";0;0;0;0;in;1684537606141517824;1717868311793614858;jesiccy14;https://twitter.com/jesiccy14/status/1718036201759027250
Fri Oct 27 22:45:17 +0000 2023;1718036170784059733;"@kurawa Kok buzer ganjar yg disalahkan? Eep kan konsultan nya anis dari dlu? Kok ganjar yg disalahin? Wah anda mulaing logis bung";0;0;0;0;in;1460823691789422600;1717885373161050590;Edward14606145;https://twitter.com/Edward14606145/status/1718036170784059733
Fri Oct 27 22:45:14 +0000 2023;1718036160914886893;"@Melihat_Indo @ganjarpranowo @mohmahfudmd Mbak Yenny Wahid memilih untuk dukung Ganjar Mahfud yang memang sejatinya benar² ada untuk rakyat";0;0;0;0;in;1503949799909113859;1717826893150560583;rindulll;https://twitter.com/rindulll/status/1718036160914886893
Fri Oct 27 22:45:09 +0000 2023;1718036138659827942;"@ganjarpranowo Calon pemimpin yang selalu merakyat terhadap rakyat nya ganjar adalah ganjar";0;0;0;0;in;1704579620048146432;1717908703717040536;TrinityBut10665;https://twitter.com/TrinityBut10665/status/1718036138659827942
Fri Oct 27 23:08:46 +0000 2023;1718042080172519799;"@ganjarpranowo MasyaAllah, barisan kader Gus Dur mendung pak Ganjar dan pak Mahfud. Sehat terus orang baik yang memilih orang baik.";0;0;0;0;in;1700368957025509376;1717868311793614858;slonber;https://twitter.com/slonber/status/1718042080172519799
Fri Oct 27 23:08:45 +0000 2023;1718042078465364256;"@ganjarpranowo Semangat pak Ganjar. Pasti menang 💪";0;0;0;0;in;1713739578761457664;1717868311793614858;Nashwahadiarti;https://twitter.com/Nashwahadiarti/status/1718042078465364256
Fri Oct 27 23:08:44 +0000 2023;1718042073008636026;"@HeryIdris5 Siaaaap...Ganjar - Mahfud terbaik";0;0;0;1;in;1603722216566165504;1717719224301609214;Satritadi;https://twitter.com/Satritadi/status/1718042073008636026
Fri Oct 27 23:08:44 +0000 2023;1718042071851020790;"@amandasah__ Trentetan dhibik nika Gaspol menangkan ganjar-mahfud";0;0;0;0;in;1640233619846496256;1717824948067332168;ADeswanantoro;https://twitter.com/ADeswanantoro/status/1718042071851020790
Fri Oct 27 23:08:41 +0000 2023;1718042059377144116;"@kiki_daliyo Alhamdulillah pilhan mbk Yenny Wahid jatuh pada Ganjar Pranowo dan Mahfud MD https://t.co/2uYgkcUu5U";0;0;1;2;in;1603588449256108032;1717826240336572680;ReneeEmbun;https://twitter.com/ReneeEmbun/status/1718042059377144116
Fri Oct 27 23:08:34 +0000 2023;1718042030843257340;"@kiki_daliyo Dengan bergabung ya Mbak Yenny Wahid ke barisan Ganjar Mahfud akan memperkuat posisi https://t.co/4t01A3fyoE";0;0;0;0;in;1702873673592356864;1717826240336572680;PettyTiana48267;https://twitter.com/PettyTiana48267/status/1718042030843257340
Fri Oct 27 23:08:30 +0000 2023;1718042015383052738;"@kiki_daliyo Selamat Datang Mbak Yenny Wahid, di barisan Ganjar Pranowo dan Mahfud MD";0;0;0;0;in;1612594334586793984;1717826240336572680;bhahtera;https://twitter.com/bhahtera/status/1718042015383052738
Fri Oct 27 23:08:28 +0000 2023;1718042006604468427;"@yunartowijaya Di tunggu survey nya Narto,kalo perlu loe kasih pasangan Ganjar Mahpud 99,98%, Kalo dukung tuh harus all out to";0;0;0;0;in;1212511808130469888;1717913498913779732;Zanzia6;https://twitter.com/Zanzia6/status/1718042006604468427
Fri Oct 27 23:08:27 +0000 2023;1718042001290285295;"@KataNadiaaa wahh makin madep mantep support Ganjar Mahfud nih. Yenny Wahid selalu merangkul semua kalangan pasti lah support yg punya toleransi tinggi";0;0;0;0;in;930796922603843586;1717818541909639368;78l4l8sxa;https://twitter.com/78l4l8sxa/status/1718042001290285295
Fri Oct 27 23:08:01 +0000 2023;1718041892787716477;"@VIVAcoid Betul, pilihan rasional terhadap koalisi yg demokratis, hanya kepada koalisi Anies-Muhaimin dan koalisi Ganjar-Mahfud. Dengan bergabung ke Ganjar-Mahfud, @yennywahid sepertinya memaafkan Megawati yg mnurut GusDur bertanggungjawab melengserkannya.";0;1;0;3;in;1691078304651259904;1718032722869055777;FaqihSyahrir;https://twitter.com/FaqihSyahrir/status/1718041892787716477
Fri Oct 27 23:08:00 +0000 2023;1718041889868480858;"@Melihat_Indo @ganjarpranowo @mohmahfudmd Keren nih ibu Yenny Wahid ,sebab pak ganjar emamg udh teruji kinerjanya baik https://t.co/0YjNEDcsNC";0;0;0;0;in;925406978389696512;1717826893150560583;unayahhh;https://twitter.com/unayahhh/status/1718041889868480858
Fri Oct 27 23:07:48 +0000 2023;1718041838953930914;"@Paltiwest Orang solo udah capek2 angkat jadi walikota, eh malah lebih milih jadi cawapres.  Halo solo yok dukung GANJAR MAHFUD MENANG 1 PUTARAN 👍";0;0;0;3;in;1606325579879682049;1718034076391854395;2ribu23mpat;https://twitter.com/2ribu23mpat/status/1718041838953930914
Fri Oct 27 23:07:38 +0000 2023;1718041797933642033;"@KataNadiaaa Dengan adanya dukungan full dari barisan Yenny Wahid jelas ini Makin semangat full support untuk kemenangan Ganjar Mahfud di 2024 , pasti menang!!";0;0;0;0;in;1684535047041556481;1717818541909639368;dandi_arsyad091;https://twitter.com/dandi_arsyad091/status/1718041797933642033
Fri Oct 27 23:07:36 +0000 2023;1718041786948665494;"@SyarifahNistiy1 Tp sy tetap memilih selain Ganjar den";0;0;0;0;in;1333790657597431813;1717014135681286238;senengirengtua;https://twitter.com/senengirengtua/status/1718041786948665494
Fri Oct 27 23:07:36 +0000 2023;1718041786608955796;"@lysavana1 Iya , tapi untuk sekarang role model now ya pak Ganjar,menangkan";0;1;0;0;in;889723575728340992;1717724097239789730;EffendiMohamad1;https://twitter.com/EffendiMohamad1/status/1718041786608955796
Fri Oct 27 23:07:34 +0000 2023;1718041778639765688;"@ganjarpranowo Terimakasih sudah berkunjung ke Lampung. Semoga Pak Ganjar sehat selalu nggih..";0;0;0;0;in;1511437644219117575;1717908703717040536;v_marinta;https://twitter.com/v_marinta/status/1718041778639765688
Fri Oct 27 23:07:26 +0000 2023;1718041747513880784;"@andre_rosiade Apa yang di bangga harus hasil survei itu   tanpa gibran atau dukungan jokowi  prabowo survei margin tipis  dengan ganjar";0;0;0;0;in;866978688729882624;1717740036505162005;caisarbagas;https://twitter.com/caisarbagas/status/1718041747513880784
Fri Oct 27 23:07:22 +0000 2023;1718041728698167699;"@ganjarpranowo Semakin banyak dukungan untuk pak Ganjar dari berbagai golongan.";0;0;0;0;in;1561142883159142400;1717868311793614858;cyareer;https://twitter.com/cyareer/status/1718041728698167699
Fri Oct 27 22:45:07 +0000 2023;1718036129948262827;"Yenny Wahid mengatakan tak mudah menentukan pilihan untuk mendukung Ganjar-Mahfud Md. Kedekatan Mahfud dengan Gus Dur menjadi salah satu faktor Yenny melabuhkan dukungan terhadap Ganjar-Mahfud. https://t.co/AB5FwzEXMT";0;1;1;12;in;1143085007193329664;1718036129948262827;Ranisor;https://twitter.com/Ranisor/status/1718036129948262827
Fri Oct 27 22:44:48 +0000 2023;1718036051141480605;"@ganjarpranowo Kebersamaan Pak Ganjar bersama warga Lampung menjadi momen yang indah buat semuanya";0;0;0;0;in;1702830781897322497;1717908703717040536;underwood_39425;https://twitter.com/underwood_39425/status/1718036051141480605
Fri Oct 27 22:44:46 +0000 2023;1718036039909183757;"@Miduk17 Puji Tuhan, Ganjar-Mahfud Presiden dn wakil presiden RI ke 8";0;0;0;0;in;1497549023984893957;1717826995156099315;foudsipo2;https://twitter.com/foudsipo2/status/1718036039909183757
Fri Oct 27 22:44:30 +0000 2023;1718035975266595025;"@ganjarpranowo Semog pak Ganjar slalu diberikan yg terbaik  Dn diberikan kesehatan aminn";0;0;0;1;in;1690481427232817152;1717821233495175403;CaeliLisa89271;https://twitter.com/CaeliLisa89271/status/1718035975266595025
Fri Oct 27 22:44:26 +0000 2023;1718035956023091529;"@Dennysiregar7 ini hanya soal siapa yang di dampingi gibran!! si deni jadi klojotan. seandainya gibran mendampingi ganjar si denny ini pasti bahagia banget, rilis video menjilat jokowi , dan mengagungkan ganjar gibran, dengan gaya bicaranya kepala bergoyang tangan bergerak leher berkerut 🤣🤣";0;6;0;18;in;599475059;1717895030596304982;sopkepalaikan;https://twitter.com/sopkepalaikan/status/1718035956023091529
Fri Oct 27 22:44:08 +0000 2023;1718035880743780704;"@ganjarpranowo Memang hanya pak Ganjar yang bisa dan yang mau seperti ini, ttp sehat sll ya Pak, mdh2n jalan diperlancar olehNya atas semua harapan kami buat bpk jadi presiden di negeri ini.";0;0;0;0;in;1670697211188121600;1717908703717040536;Endahtriana20;https://twitter.com/Endahtriana20/status/1718035880743780704
Fri Oct 27 22:44:04 +0000 2023;1718035865187057968;"@ganjarpranowo Sehat selalu pak ganjar pranowo semoga selalu diberikan keberkahan";0;0;0;0;in;1704649561942466560;1717908703717040536;MaloneySlo28707;https://twitter.com/MaloneySlo28707/status/1718035865187057968
Fri Oct 27 22:44:03 +0000 2023;1718035863135986083;"@KataNadiaaa terima kasih bu Yenny Wahid, pilihanmu sudah tepat dengan mendukung pak ganjar https://t.co/grdiZi95ph";0;0;0;0;in;1701785633256296448;1717818541909639368;padanan11;https://twitter.com/padanan11/status/1718035863135986083
Fri Oct 27 22:43:54 +0000 2023;1718035823499882834;"@ganjarpranowo Terimakasih kasih telah memberikan dukungan kepada pak Ganjar dan Mahfud";0;0;0;0;in;1684524841553231873;1717868311793614858;Hicaryy16;https://twitter.com/Hicaryy16/status/1718035823499882834
Fri Oct 27 22:43:41 +0000 2023;1718035767438815280;"@kiki_daliyo Ibu Yenny Wahid tidak salah pilih, Pak Ganjar dan Pak Mahfud dua²nya sosok yang berintegritas dan mempunyai pengalaman di dunia pemerintahan.";0;0;0;0;in;1511437644219117575;1717826240336572680;v_marinta;https://twitter.com/v_marinta/status/1718035767438815280
Fri Oct 27 22:43:25 +0000 2023;1718035701953163689;"@Melihat_Indo @ganjarpranowo @mohmahfudmd Mbak Yenny Wahid tau betul bagaimana kualitas  Ganjar Mahfud";0;0;0;0;in;1676397509856624640;1717826893150560583;navayu56;https://twitter.com/navayu56/status/1718035701953163689
Fri Oct 27 22:43:24 +0000 2023;1718035696303386682;"@ganjarpranowo Kepribadian bangsa ada pada budayanya. Pertahankan dan jaga budaya Indonesia...  Ganjar Mahfud menang. Aamiin";0;0;1;1;in;1327548607319343104;1717775614785310919;ReshtuA;https://twitter.com/ReshtuA/status/1718035696303386682
Fri Oct 27 22:43:13 +0000 2023;1718035649708830850;"Pengamat: Kubu Jokowi dan Ganjar pecah, Anies yang diuntungkan.  https://t.co/I6jy54ks3F";0;0;5;11;in;911106204058894336;1718035649708830850;Brigade01Arwan1;https://twitter.com/Brigade01Arwan1/status/1718035649708830850
Fri Oct 27 22:43:00 +0000 2023;1718035595937870106;"@ganjarpranowo Alhamdulillah penuh kebahagiaan dan penuh cinta . Semangat pak Ganjar";0;0;0;0;in;1701171041178189824;1717908703717040536;anachirisk88;https://twitter.com/anachirisk88/status/1718035595937870106
Fri Oct 27 22:42:39 +0000 2023;1718035510554456399;"@kiki_daliyo Pilihan yang sangat tepat untuk mbak Yenny Wahid dukung Ganjar Mahfud";0;0;0;0;in;1676397509856624640;1717826240336572680;navayu56;https://twitter.com/navayu56/status/1718035510554456399
Fri Oct 27 22:42:39 +0000 2023;1718035508897718735;"@ganjarpranowo Wah pak Ganjar ternyata bukan hanya berkumpul sambil di pijat juga ya pak sehat selalu";0;0;0;0;in;1698467112056971264;1717908703717040536;Pikay823;https://twitter.com/Pikay823/status/1718035508897718735
Fri Oct 27 23:07:13 +0000 2023;1718041690152558747;"@ganjarpranowo Pak Ganjar memang terbaik deh, semoga Masyarakat makin bahagia";0;0;0;0;in;1064036834781458434;1717908703717040536;csoobinssi;https://twitter.com/csoobinssi/status/1718041690152558747
Fri Oct 27 23:07:12 +0000 2023;1718041687174627451;"@kiki_daliyo Mantap nih mbk Yenny Wahid mendukung Ganjar Pranowo dan Mahfud MD sebagai Presiden dan Wakil Presiden 2024. Alhamdulillah  https://t.co/2yqN64bD9P";0;0;1;2;in;1327548607319343104;1717826240336572680;ReshtuA;https://twitter.com/ReshtuA/status/1718041687174627451
Fri Oct 27 23:07:12 +0000 2023;1718041686851670142;"Pak ganjar adalah sosok pemimpin yang Tetap amanah dan bertanggungjawab.   #GanjarMahfud2024 #GanjarMahfudBerintegritas #GanjarMahfudJujurLurusSederhana #TolakPolitikCulas #GanjarPranowo #GanjarPresiden #tuankuyarakyat https://t.co/zivykKKEKe";0;0;0;0;in;1690396005076979712;1718041686851670142;kst_dki_jakarta;https://twitter.com/kst_dki_jakarta/status/1718041686851670142
Fri Oct 27 23:07:11 +0000 2023;1718041681231315363;"@YRadianto Kayanya duluan ganjar terjun politik lho min";0;0;0;0;in;45363072;1717694589518467389;JoPermadi;https://twitter.com/JoPermadi/status/1718041681231315363
Fri Oct 27 23:07:09 +0000 2023;1718041674667163992;"@ganjarpranowo Kami makin yakin pasangan Ganjar Mahfud yg akan menang";0;0;0;0;in;1713740244372328448;1717868311793614858;Tonisuhend;https://twitter.com/Tonisuhend/status/1718041674667163992
Fri Oct 27 23:07:08 +0000 2023;1718041668224782787;"@kiki_daliyo Semangat selalu bu Yenny Wahid kita terus berjuang mendukung pak ganjar Mahfud https://t.co/vXlIz4L0Js";0;0;0;0;in;780415649860325376;1717826240336572680;raisa_claduia;https://twitter.com/raisa_claduia/status/1718041668224782787
Fri Oct 27 23:06:58 +0000 2023;1718041628139725310;"@KataNadiaaa Wah iya dong pastinya karena Mbak Yenny Wahid itu orang baik, pasti pilih pak Ganjar yang orang baik pula 🤩 https://t.co/uanqC8BkEc";0;0;0;0;in;1707629156715106304;1717818541909639368;mjbgagitunderrr;https://twitter.com/mjbgagitunderrr/status/1718041628139725310
Fri Oct 27 23:06:57 +0000 2023;1718041624842993712;"@IDNTimes Ganjar mahfud menang menang menang";0;0;0;0;in;458171349;1717868328075886633;Deim2094;https://twitter.com/Deim2094/status/1718041624842993712
Fri Oct 27 23:06:53 +0000 2023;1718041609227669604;"Semoga Ganjar bisa meneruskan semangat perjuangan Bung Karno, Sang Bapak Bangsa. Semoga Mahfud bisa meneruskan semangat perjuangan Gus Dur, Sang Guru Bangsa.";0;0;0;0;in;1201571411971559425;1718041609227669604;PendekarPetir17;https://twitter.com/PendekarPetir17/status/1718041609227669604
Fri Oct 27 23:06:52 +0000 2023;1718041601791213968;"Demokrasi Berbeda Dengan Dua Kaki, Yenny Wahid Tegaskan Dukungannya ke Ganjar Tak Wakili Sikap Keluarga https://t.co/6U1y0UI7sI";0;1;0;0;in;530920037;1718041601791213968;kri_tik_us;https://twitter.com/kri_tik_us/status/1718041601791213968
Fri Oct 27 23:06:50 +0000 2023;1718041596493795405;"@kumparan Gaspol Ganjar Mahfud";0;0;0;0;in;1339171286501605376;1717900023093191165;Oktavia82048192;https://twitter.com/Oktavia82048192/status/1718041596493795405
Fri Oct 27 23:06:45 +0000 2023;1718041573383131398;"@ganjarpranowo Masyallah, pak masyarakat pun senang dengan kehadiran pak Ganjar";0;0;0;0;in;1666758576776564737;1717908703717040536;syarioutlook;https://twitter.com/syarioutlook/status/1718041573383131398
Fri Oct 27 23:06:45 +0000 2023;1718041572405809384;"Survey Alvara Elektabilitas Ganjar Mahfud paling tinggi https://t.co/NgwEhvdft6";0;0;0;0;in;1621315768230240259;1718041572405809384;Arif3Fitriani;https://twitter.com/Arif3Fitriani/status/1718041572405809384
